0,1,2,3,4,5,6,7,8,9
1822,1839,315,3050,1436,1126,201,14,1677,2046
2062,-40,1118,2316,1454,2182,2188,1983,-289,119
754,638,749,1961,2005,208,202,2733,1097,1144
232,564,1644,1560,2705,2042,2276,2855,1813,1914
216,507,571,1525,1110,2898,622,602,1438,1598
1547,-11,324,2435,1585,2478,1704,574,1090,1422
774,1250,2873,2084,1657,912,2325,2309,3106,2647
3053,2757,730,2667,2847,1879,1280,1490,1997,2859
2224,2349,2524,1266,2014,1690,2431,83,2516,2268
654,2998,2404,2277,1087,95,1982,1159,179,1188
2639,2902,536,923,1050,2489,2464,1346,1481,8
1389,-185,1478,2307,874,680,771,2496,2598,556
2148,-358,1780,324,1678,2194,1446,2543,1136,463
1347,2517,2759,1825,467,1188,2765,1953,2719,2073
2633,2844,1570,394,2105,1976,1320,2927,671,357
2047,1227,2317,1899,2477,-286,516,-71,2551,2672
1213,1892,559,2552,1552,968,1415,1555,2994,367
2889,2231,1049,429,2095,1053,485,1208,2499,144
1434,285,1670,2408,1127,2689,2777,2529,3165,1530
346,2589,494,285,2101,1265,1651,-72,1565,1752
243,271,2823,402,1491,1317,2266,2608,-252,1508
1977,1826,516,2039,1299,2321,1389,2122,3115,1338
29,905,682,2603,1617,917,682,1735,2062,2510
1564,2046,1078,935,993,804,1183,2812,1855,1301
1460,2805,295,622,43,1903,988,2109,421,1991
2116,267,1180,2937,2886,381,494,153,-60,2270
2424,2512,2274,2557,2754,745,2322,1790,2296,2342
317,3178,1865,265,967,1338,2087,1197,2043,1334
230,1717,1262,1518,362,882,1973,2491,1881,669
1195,-310,1341,951,0,1974,2344,2952,950,574
261,851,2396,2800,2454,1945,2192,2072,2657,438
1592,1894,3214,727,1116,1809,1373,548,448,1990
1055,1426,1632,580,1368,2519,1000,748,2893,2943
1982,209,543,539,1832,1143,343,2984,448,3032
2497,2453,2262,1881,1719,2351,1981,758,1828,736
2077,1886,385,867,1823,1832,832,239,2317,1907
1973,2009,1831,1337,2606,1291,462,651,235,889
2416,1758,586,2176,1065,648,2040,2506,2602,1838
2724,2542,163,91,2321,889,1622,317,2116,2069
1261,2173,916,423,2381,1374,370,2645,2573,803
2774,1589,185,153,1517,1347,1935,641,1902,2350
1977,770,2355,584,2103,2799,2132,1186,3050,2476
2004,3204,2389,820,680,2136,2600,1112,1552,2659
1261,947,1683,-101,2759,634,465,286,2085,1325
1034,1406,620,524,1924,423,1047,267,2527,2541
1898,845,1214,2759,2306,122,149,537,2078,396
469,2371,92,2536,2116,2058,2971,355,1926,1819
458,1160,931,1281,2589,1271,616,566,175,-37
538,2917,2804,2753,742,1673,1401,3424,1334,2800
2384,403,2591,2221,627,1407,2135,1766,1079,170
469,359,799,297,2988,899,1946,1578,2742,449
1438,386,90,1269,2790,1115,353,500,1818,2729
1888,193,2702,2837,179,2672,198,1236,29,1958
442,1888,2382,883,748,2144,453,1833,2190,844
1256,1903,2625,1180,2883,1943,85,1077,2150,1072
2391,2732,2096,2116,186,1228,2103,926,1169,3340
1808,984,2134,522,1405,2250,803,2970,1314,200
1593,1772,1989,2235,519,1406,86,1002,2528,1040
3027,2601,424,2338,2038,3018,277,2255,2189,390
633,2075,1233,2751,2340,916,1238,2088,2335,1880
1619,954,1242,432,307,1933,3093,109,653,1410
2207,2650,2595,2759,2466,1947,349,472,1199,2748
848,127,671,2381,714,2204,2660,154,602,1315
2291,1221,672,1967,2787,2341,2214,2632,1817,1659
2826,765,1876,2891,148,3254,1321,1571,1632,808
590,190,909,1475,1465,2620,1292,1522,1800,2522
347,2110,983,52,1434,1833,466,333,1825,1393
2541,1957,1885,-46,2348,576,-100,1830,1630,2251
889,1515,20,2936,641,763,639,441,2147,1014
2075,2702,1931,666,323,2790,2784,1441,2650,570
184,1125,2693,969,1760,1307,749,2015,-275,2939
-236,2861,2427,764,1943,1323,760,1318,1371,1015
733,2692,466,896,1845,997,1084,1157,615,2530
1950,1031,1342,1168,1894,2357,207,1025,2694,2253
3039,847,2548,1195,2171,1082,2491,2452,2526,1140
1722,2073,1869,1234,1690,1179,465,1544,2033,244
3009,507,821,1766,1847,185,478,1495,2451,2508
1000,141,1376,1724,2798,1268,1936,407,677,2864
2574,2507,1790,1798,1878,304,-247,730,3163,2605
1903,1822,2927,2454,719,2605,791,2255,1606,630
2151,2487,1040,2631,1232,3079,712,1810,406,2423
1539,442,240,1369,772,2163,2634,1069,2491,1613
789,3232,2151,2918,1715,1684,943,1302,315,390
608,1165,1439,2048,1382,2495,2350,936,1556,1765
530,449,2097,2103,890,434,1908,2509,2442,2410
365,131,467,2053,49,2140,1352,2983,1321,1762
2952,747,1140,1615,88,1551,2157,1943,2777,2564
882,2688,1425,1451,1912,1342,2627,766,1539,2097
2457,1592,965,2347,2398,2110,1234,1187,2527,1334
101,2982,444,1761,1919,526,255,1673,157,1643
301,1144,2333,1310,748,2558,2376,2796,1949,74
448,2471,2727,2565,2055,1226,1759,563,1538,58
1251,2297,492,1409,2544,711,2307,1943,1673,1709
1357,1192,1488,2234,507,-100,2129,2349,1105,1650
3396,2763,528,1323,2329,855,552,1849,1881,2362
2648,2034,1734,1628,1139,1683,15,1028,1124,1520
2245,2922,2356,151,1041,2422,1208,2599,1569,1260
1711,1783,1780,460,570,1546,-97,2264,2559,1882
1642,1816,427,507,2477,2284,1332,1876,1028,304
1905,1535,1214,2155,1075,211,393,532,2539,428
642,2258,3338,1423,1033,2334,2090,2141,2276,1420
1836,1533,2374,2651,311,1053,1567,454,2096,2840
310,1942,94,181,2398,1046,2414,1345,507,2281
583,1436,2338,2009,593,312,2273,1524,1336,1820
2424,520,393,1416,1424,2578,2816,261,2294,2128
637,1732,1310,2610,289,1043,2085,805,798,1576
2618,2405,2749,3025,1959,1059,2031,1422,2609,594
333,718,270,155,1081,38,2423,568,283,801
1820,2495,256,1200,-489,1375,799,2100,2996,662
170,472,1614,165,373,1671,2689,818,596,-184
3059,426,1735,324,751,2662,2298,830,1651,1604
2066,2389,2298,2298,2512,2033,2314,2430,696,1859
1439,76,2794,892,574,54,2151,102,469,1936
2632,1158,1667,2338,3005,2759,1260,707,1595,290
2156,-181,1838,1819,2899,921,-5,1321,140,731
586,1846,1793,1190,1150,1525,2460,609,1782,963
1360,141,838,2254,2651,397,690,2488,712,2760
1808,1984,2551,1959,1397,919,2971,1433,1287,1935
689,1750,1054,2546,958,439,2222,2571,667,1425
1092,1489,3079,2449,2675,163,437,2790,1247,1973
2973,2744,1004,520,232,1015,2360,321,2483,3100
1671,3086,2470,1701,1363,848,1263,1922,2633,1756
89,146,2915,313,458,2073,2157,37,1617,662
835,300,2818,1268,1209,1807,1865,2413,1510,2118
53,690,2020,1857,213,1333,2565,2875,1918,162
1832,826,78,15,-3,187,326,2539,3038,-42
-113,2800,1243,2630,1604,2560,2554,2179,710,1396
1598,1698,685,1694,1188,389,537,2086,886,2637
2545,293,2686,1150,2870,1873,2483,1219,3020,1516
1652,941,1004,991,243,847,1820,1849,519,2663
1807,643,794,1788,1649,285,423,1272,2901,1783
2710,2200,2536,2192,1634,904,629,479,2196,1257
2237,2523,1313,2475,1847,2290,1572,1917,1685,723
864,2051,1078,193,1255,1337,2389,393,2827,2096
533,2235,1710,2176,2773,-713,231,1171,2032,1208
1317,1386,2657,2439,1960,2168,1952,2569,992,1155
1179,1193,986,174,1002,1097,376,2008,2464,1843
3974,2500,-50,2868,603,2269,706,3032,1411,1696
2852,1016,1610,1338,2714,1233,2750,353,1787,322
1079,2335,1754,2618,1907,1122,2709,-142,1978,2094
1896,1888,2000,1618,283,2181,1092,2147,1797,1733
659,2834,2404,1013,136,652,1097,2076,1827,1671
1144,2616,331,1557,1956,1839,-136,2222,2020,2488
362,2368,2635,2311,1767,1858,1726,3054,1036,1511
1941,2155,916,148,2668,2000,1589,2164,628,2010
961,2405,2833,925,2130,2748,668,676,792,143
1829,-283,420,2509,1433,809,1554,1666,562,1317
1376,2114,2994,192,1906,957,1857,1917,654,1708
3024,2520,1725,-213,53,2019,359,1123,1752,734
2755,2403,294,824,0,1424,616,2559,951,1507
646,2292,2739,1379,980,2164,869,2316,2048,1208
1529,320,2701,798,2056,236,895,1379,544,497
2330,1385,321,2461,844,2878,1452,2746,2609,444
62,1103,536,821,2748,590,537,2432,774,2919
117,2417,697,2886,2636,-113,1992,2986,1466,1494
593,2888,2463,1653,2368,1605,213,3129,636,38
2525,2841,1424,2652,2487,1067,-5,902,1324,-114
2080,1498,1131,2940,2737,593,1554,1460,-28,1443
2420,225,2664,2243,769,2599,677,-173,1015,1354
906,1325,658,2878,766,2584,1468,812,2181,2353
371,1821,1912,1677,1592,1998,911,1286,362,2526
279,2727,2763,1017,1764,1513,1979,1518,2553,1713
2394,1372,2169,-60,779,3289,2128,600,2974,2155
1640,96,828,3433,1505,2080,1814,1023,802,656
515,2175,2595,2439,2765,571,590,220,1654,1311
515,2697,1976,789,927,2263,2382,507,619,1165
1029,586,2401,1468,764,1722,2481,726,2016,2416
191,1227,169,203,2152,393,1143,2100,642,1791
2264,2794,875,1726,610,627,1392,219,1961,857
-64,2936,980,1929,1552,1955,2742,505,1752,2685
1333,855,1951,1894,1666,2699,46,252,2703,1280
786,2046,1324,1383,1391,370,890,2107,1293,2024
466,176,760,139,1732,140,1972,1014,878,2767
1207,1628,1186,2552,2543,293,205,2793,686,-88
2256,2585,2191,3400,2970,906,2926,1719,1580,1629
3124,1442,2940,2882,1301,442,2723,57,1749,2758
1495,57,1414,2911,1950,1904,2036,339,1493,1817
1796,611,2279,1946,231,406,1968,1533,458,2374
1222,472,459,1206,1680,1344,10,978,902,347
2653,205,2332,1888,2975,2642,2440,413,405,2166
244,562,2863,305,1002,693,525,1795,37,214
1701,261,2275,2298,2552,165,226,2028,1085,1862
2465,1560,-49,1349,2038,427,1239,2965,-22,2520
757,671,1301,724,265,2065,1865,941,2569,1242
2206,2878,2823,1181,2227,519,893,1414,2158,1234
348,229,15,898,1576,230,682,2072,1722,1167
-245,742,1909,1398,3032,1241,1015,1460,1263,921
2135,2601,109,1391,1041,2068,694,2609,1602,1266
884,-4,1533,586,2760,1911,2350,1724,1783,1887
2231,2711,1260,275,2260,1288,702,1736,1506,2404
1782,1319,570,287,495,1236,1856,547,1794,1453
2664,2825,880,961,2296,2376,2948,828,1481,2249
900,279,762,1763,1222,409,2018,1713,1970,969
1235,1251,2735,2292,1469,471,625,2967,-10,1751
1960,1903,1163,1305,-105,2908,485,1939,1252,3091
228,2080,2813,1211,1797,270,2780,410,1041,2260
469,1567,2134,1923,893,882,745,794,1588,2463
183,2544,1900,317,140,2844,443,1614,1286,2431
-73,3032,200,2002,2502,97,2061,2196,1097,1187
2806,1313,2106,1427,2854,1860,425,33,1403,2686
2301,768,1447,2402,525,1042,1307,2004,977,2920
1851,2754,1732,2584,1642,867,1935,2205,1951,2711
2486,1318,1192,888,839,2010,1342,1633,1354,2507
1539,2323,587,1446,1516,1937,1826,1912,2313,2906
2434,1869,2522,1766,1595,1475,-32,-255,1796,2556
2178,1147,982,2238,1215,702,2009,993,999,1398
1037,2867,1720,2178,110,1742,2176,451,2500,25
2730,2912,1286,1538,1119,2089,2838,2174,2386,1886
3093,372,3058,1289,2344,1690,1244,689,2324,2687
1446,1125,2220,1358,1449,2661,1724,260,2362,331
-383,1153,689,728,2197,666,2638,1079,1239,2142
2260,995,107,1454,2067,2296,362,607,983,2610
1230,1791,2768,290,1519,2927,589,2123,1793,2920
1056,-87,2227,2521,932,781,1884,2113,1159,2571
2278,2420,479,1477,1230,2601,1609,2524,457,347
413,1143,2747,2633,1687,1609,1344,957,2737,941
2137,1399,1546,771,1936,788,310,401,1656,1732
221,1643,393,602,865,1634,2865,344,1534,898
2242,2761,726,3145,2202,455,94,2044,2613,536
2854,2431,2773,923,2429,536,2027,1585,2044,2836
1372,1085,406,3087,2059,2651,2583,-133,646,1447
262,2770,2974,122,2808,1216,947,338,1721,2798
1556,1114,2565,2484,166,129,1336,1624,1256,861
798,1210,2272,2282,1755,2975,1849,1199,517,1140
2632,1152,2459,662,1277,695,1216,275,841,2014
690,1729,2699,1801,1994,1983,1685,2050,1921,2929
2767,727,1914,815,698,1695,1054,368,1552,527
1114,2698,-149,1188,1599,667,2058,3556,555,1628
1334,2625,1166,1128,1267,203,2556,1148,742,2209
2166,1655,2817,777,2331,433,1971,2630,2325,1102
2531,1143,531,996,21,430,1646,595,1462,1958
1118,2054,1636,2932,2561,1888,1157,2632,2079,2191
2200,2697,2815,1488,763,1900,2798,430,174,1894
2022,1245,1293,641,1896,845,969,647,1166,1789
634,2225,111,2165,2749,61,2823,3173,46,1498
2426,169,1170,1132,1129,2523,1175,1657,1080,201
1412,1669,2300,2427,3037,1992,1060,2055,2328,714
104,2624,1913,2990,2486,1420,1091,1607,2133,467
1392,884,1189,1509,430,886,1799,2514,2553,1928
708,1869,2666,570,1464,1603,1770,1397,1949,1581
2050,1166,3157,1248,980,1324,2727,2596,3056,2472
288,310,1118,2094,344,814,196,1351,738,1979
1916,731,1208,2949,581,2462,877,604,1957,2840
2741,647,3278,2596,2482,2444,1469,1838,2463,1336
970,1715,1740,517,469,177,2204,2148,2241,299
1945,2788,1567,1212,836,2434,1047,227,2178,1745
194,822,832,350,-15,1099,1833,2877,891,1111
1970,1778,2221,3093,2716,1935,1545,2437,1484,840
1766,1204,599,2585,2592,2865,725,1255,2579,658
1613,1047,2082,1987,2984,2723,1867,2004,-55,430
1808,-805,1846,1881,176,2474,2087,2754,2867,1141
-52,1481,2630,743,2445,2569,1254,-110,2401,2898
18,2271,2843,95,2620,1020,2816,227,702,2537
436,1101,2664,2053,-56,558,1219,2500,2103,253
1790,2499,1040,932,2489,1749,2213,1254,777,2936
738,1055,2258,1879,1081,777,2034,1097,2010,1214
2428,2303,733,1869,1865,2150,972,737,2181,1781
2676,2174,2435,2778,252,487,1803,1853,1717,2488
1314,2258,1806,2538,174,797,1164,77,771,2516
167,570,2287,2763,2502,637,1201,1458,3008,1439
2520,1204,1168,2210,901,118,1156,-47,1627,2373
2671,2288,1376,2813,2403,500,2561,368,2953,2074
1597,2310,2914,2,1725,1872,3130,10,2554,2178
299,1900,1744,2463,1044,2313,2810,2790,767,1205
2139,2069,414,665,456,2144,2539,140,775,394
2046,2570,334,1324,373,1208,1939,285,1436,3207
680,1614,1060,2896,2020,1145,1412,361,2232,2131
1354,2803,2575,1508,2745,1743,2299,1439,2729,1230
595,453,1691,1309,388,2740,2171,1682,2798,2284
1684,2175,2934,2867,2634,2233,2682,2676,1496,2271
460,1260,2640,2021,2965,1780,1870,705,524,808
2745,858,1947,985,2881,507,12,948,978,270
1085,2044,1119,1702,1083,2046,2499,-117,3020,1255
1175,1659,2887,2327,2456,2281,1238,1824,3203,1773
1853,1709,1405,2876,-222,1835,2343,2856,599,3123
1755,2470,2055,2323,3766,992,332,2246,1206,887
1851,1157,2439,318,1685,-40,549,1271,40,723
2126,371,1575,2753,2846,1055,1230,2540,1988,2319
1599,1065,159,791,959,2332,446,1901,665,350
1101,2210,1391,1317,1426,2119,1726,344,1618,2045
2014,2346,1708,413,135,2749,1822,723,1552,2728
-215,338,1869,1374,481,1360,2199,1984,141,1914
2384,1635,2142,2143,2563,2486,2754,2399,2436,2861
1654,678,614,3096,1095,1629,445,500,1724,-234
1475,1403,1025,2112,1444,2826,238,3126,244,44
1229,2134,935,2516,1771,1403,2536,1925,2293,583
1651,2017,2272,1887,952,580,1115,2258,684,311
695,2041,367,2747,1724,768,869,2371,358,2717
1122,276,2130,204,1547,188,1217,1914,2193,363
375,1757,137,1724,470,1340,2370,2123,2044,1507
2984,2536,2705,1421,1796,-63,2400,2043,1356,2223
425,111,1765,2134,945,1768,1625,2473,959,-225
2483,485,1882,2355,742,639,96,1734,2433,1812
2678,2392,926,145,2872,677,2245,2338,719,2349
168,618,-5,567,559,906,1308,1409,3496,2556
-28,610,1489,974,2527,961,-7,2111,1502,2123
2921,346,2895,339,1826,1437,2162,156,585,111
2843,234,1843,77,1110,1142,1368,1309,1722,1052
3003,178,1602,221,638,2434,615,942,2985,2048
2741,1515,925,-84,-37,886,397,2414,75,499
1467,895,1239,2233,1803,1056,1740,1905,1883,3182
211,2110,1710,634,2238,3091,38,1698,805,2127
1825,2777,1145,785,145,2439,-90,1536,113,8
3224,1102,529,234,2276,1844,2044,3244,1248,2654
173,1503,354,1477,1976,-45,1833,1644,83,1399
15,2909,579,1474,1059,1998,78,1347,250,201
337,1274,1912,2422,253,660,1666,1275,1034,2145
918,1524,1414,2120,1799,1448,1866,1566,2139,1958
980,2609,2349,1424,1688,769,2832,1781,800,2671
2492,2782,2218,1899,1915,2574,839,-147,1595,2138
1625,2114,244,2567,498,1915,2836,784,-173,351
2037,2336,1978,2440,210,1790,2150,323,1308,1083
517,1069,1399,1685,139,1683,2586,1714,1457,2156
2978,47,2444,2934,1788,1250,431,1851,2345,1157
561,1321,391,792,2339,487,1940,840,1857,2140
2830,1359,2222,451,2058,738,2887,180,682,1505
731,2413,406,170,2780,2258,1632,1866,901,2704
919,2911,1738,2986,1427,1485,921,2584,2623,1152
1936,586,1362,2285,1437,1011,1122,2836,2073,1074
1315,2093,1520,1382,936,1509,1050,326,445,592
972,1461,387,2956,2295,802,885,138,987,584
1630,2143,3209,1134,859,2447,-145,1573,2715,649
89,638,404,1349,600,462,1999,825,1480,1042
9,488,1187,2970,2302,1516,1880,1293,113,337
1595,2877,1135,13,1516,-116,901,2450,2137,1246
2503,-95,568,1180,1219,380,3495,174,117,1728
1051,1679,1770,1539,215,2510,9,2160,512,565
73,1385,1232,2473,1791,1957,1989,403,2064,1651
201,53,1366,1159,258,1810,2660,364,1243,565
958,-69,732,451,701,2823,1970,-6,1771,2360
749,1294,2085,1105,1873,171,2906,785,1568,1558
3024,1105,2768,495,442,2255,1791,492,1701,240
1441,452,888,352,643,2267,321,2547,45,1151
1723,2731,2781,2990,1595,2460,1768,2669,805,1393
1022,2840,1734,328,623,1447,389,1923,2504,1124
2309,1080,2023,2410,1595,-43,1172,1325,1356,1978
19,1920,1634,2313,3279,2170,415,2668,1945,1995
917,144,2525,2374,1369,1036,2398,1016,526,3076
141,1933,2533,2385,508,1246,8,2693,1222,77
380,584,681,952,1377,462,2236,273,1552,2027
1361,962,1402,1105,1362,493,1535,2403,2270,1459
1109,1733,1761,2665,1155,2233,578,177,548,2536
1561,1109,1426,1493,1642,2683,1601,266,2289,722
1349,201,152,1199,480,474,1105,1359,2367,1568
1080,1953,1440,481,2474,2881,2453,1346,339,-87
656,363,1568,1388,927,-209,1253,617,2109,1823
306,2312,2853,466,1231,1722,1839,1776,1597,2578
2781,2822,1025,689,1013,1603,2645,2282,2010,802
1440,1390,404,1084,188,1951,2470,2603,615,1007
721,1216,500,1141,1002,597,1728,1132,2441,2252
1560,2590,2788,1632,1121,2655,-57,980,1825,1988
1991,2998,2634,2884,1961,2074,3286,739,2366,1327
1008,1238,1499,878,1828,1015,1701,1788,544,1886
138,745,1671,383,914,1893,863,1117,2359,2634
1402,795,2011,1588,1640,1657,267,-49,2634,3649
2941,2612,2799,406,3096,1925,1013,1865,564,2380
1078,307,2641,941,2407,1538,194,923,488,643
514,1536,687,41,2335,1335,926,2266,-41,2445
3155,2958,824,1128,1723,2160,588,567,991,1896
337,-19,2466,322,2355,2751,422,1486,1642,2664
2462,2320,442,-80,443,1068,2929,1427,2625,464
2451,-398,863,1265,2380,1069,307,763,851,-147
2656,2534,2274,2032,1752,1488,1880,2359,929,1259
810,1417,1145,105,1946,1005,1402,2739,2623,75
2596,1563,710,30,801,574,2466,750,-63,1272
484,974,1654,613,115,2724,1275,2416,1474,738
3000,1001,2033,252,1146,777,2072,2392,3153,754
1338,2269,909,389,1519,1418,2887,1068,2269,1060
681,-155,2736,72,2800,2614,490,386,735,3285
1594,2793,693,2800,2864,2585,467,839,2415,616
276,416,79,2512,1302,921,1836,251,1758,2402
1203,1489,1726,819,505,1361,2518,921,430,1009
1419,1908,795,1506,1327,2949,2073,2560,235,2419
2367,308,573,-9,660,1360,2561,2815,2587,1272
2322,225,2000,-171,1165,1841,534,1862,3131,1698
2678,2476,1317,322,385,1319,1607,2130,2178,1497
2920,1909,773,1427,575,2747,2062,1520,501,3105
230,3252,2149,797,2221,2879,1245,1349,958,483
1727,427,1066,1097,2169,2205,1273,2021,370,1983
1507,1224,1522,2698,1621,641,361,2493,1696,302
2304,-37,1288,3050,1611,395,2399,3327,2009,2212
2452,2394,2880,1101,2163,1364,869,2733,2209,916
1453,835,2270,1777,1286,1078,1736,2825,1630,1110
2357,2155,624,2530,2284,571,2755,2655,886,457
3187,548,1036,3033,1100,896,879,629,2259,113
1041,527,1671,2549,1385,1017,614,206,2833,1408
2391,405,1091,583,763,-67,1342,2587,709,2227
804,1346,2151,2250,644,1694,2254,2802,2893,2171
1497,1568,1347,1531,2978,2504,1908,1193,2566,517
2648,2996,1395,190,2760,950,3001,2388,700,2459
2069,505,1798,1720,1353,1982,1947,339,1283,1993
2572,1980,298,1252,954,898,1851,2800,387,2289
39,781,2786,1292,2549,1359,252,97,1939,12
212,214,2016,755,2545,-164,565,3058,1261,1823
2036,1103,1621,2213,168,1963,1737,1242,1964,374
1021,-76,1204,463,1675,226,1517,1002,646,490
990,2551,2637,2695,1583,835,2773,2348,1082,2777
2197,237,1213,2864,141,1341,1037,276,1657,2982
1749,2980,2010,265,2143,2904,2844,1616,3083,2158
3203,377,385,1113,965,521,1747,451,791,1064
1992,2254,1261,1658,2262,3119,976,413,423,2512
368,1445,1364,1680,2448,2356,364,1551,2539,828
1404,1603,204,1137,1138,272,1308,2807,1879,589
1576,231,1352,1600,1694,2068,2626,926,315,1173
2266,1021,2701,2715,1901,1269,2281,2892,1573,975
2112,428,624,523,532,1833,1081,2845,3062,1663
2615,2272,710,1714,472,2613,1457,1397,1391,1303
2569,2566,1631,2407,1319,648,1921,1073,2387,2602
1788,2753,129,3400,581,2417,1304,800,1719,241
858,2757,2020,2714,2682,2197,1921,1989,684,2242
245,1793,1502,2659,1637,2690,1396,877,2003,1370
2708,1242,1217,515,861,2375,918,1387,1310,2287
1773,-267,522,813,2127,1162,290,1274,150,1338
2830,2765,2170,1865,1411,1020,1436,861,1293,1507
2335,349,694,1483,2364,3633,2512,2410,1073,943
2303,1028,1227,2496,961,2537,820,2053,1106,1855
2119,1672,2754,2039,103,2913,1627,198,308,865
2315,39,401,831,587,679,3433,593,610,1992
882,2918,2199,571,1660,2446,757,2974,2532,2379
3377,2151,1867,2331,413,562,2782,915,2216,715
2007,2272,307,1066,2187,35,61,994,1273,2146
538,1392,258,1618,2816,309,248,1496,2926,2937
1744,526,103,1296,400,800,2038,27,3004,947
350,2455,1754,2692,454,2213,2551,2495,1602,735
1623,677,2770,1979,180,1231,2042,-431,2937,1440
1518,1192,2339,1290,617,2913,2781,419,117,1479
2577,2526,2264,2977,1274,-105,1674,92,2568,635
687,1475,1356,-229,1108,543,931,1154,1229,1023
947,1164,1586,1003,2134,379,2261,2552,3159,2133
1728,1756,2204,261,2227,1120,1925,539,1817,-34
1492,1155,730,327,336,2323,2884,949,315,2428
2114,541,1535,-217,71,2551,1312,2343,2125,2543
901,2821,3200,920,1680,2902,421,473,2152,1285
2560,1058,788,906,992,675,2114,313,456,324
2264,1172,1199,2174,2701,2610,111,2195,2583,1393
2342,2301,1316,1961,2585,2611,2320,206,3022,627
2373,315,2968,2691,827,1747,1398,1606,-89,1975
2514,2388,720,887,598,609,1388,418,998,1882
159,687,1038,637,153,786,1101,186,305,2777
2748,2453,1267,350,2275,1337,3440,427,1805,1663
2078,806,2571,2610,-128,2836,1078,1419,1954,1492
2496,2065,2969,2622,2491,2216,1289,775,1325,2053
916,1382,2166,1143,563,2377,1356,1084,738,343
1416,618,2103,428,1012,2026,927,415,1225,1855
1982,530,2785,1365,1466,416,2118,1321,1841,2957
2294,1635,4844,1030,1636,276,544,1380,1371,168
3058,893,1210,1170,1027,2165,2524,728,2138,898
