Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
40,0,21,35,18,39,22,36,20,34,19,46,3,53,20,30,22,41,19,40,2,750,90,4,26,1,40,40
60,0,21,35,18,39,22,36,20,34,19,46,3,53,20,30,22,40,19,40,3,750,90,5,26,1,50,50
50,0,21,35,18,39,22,36,20,34,19,46,3,53,20,30,22,40,19,40,3,750,90,5,26,1,34,34
50,0,21,35,18,39,22,36,20,34,19,46,3,54,20,30,22,40,19,40,3,750,89,5,27,1,47,47
60,0,21,35,18,39,22,36,20,34,19,46,3,54,20,30,22,40,19,40,3,750,88,6,28,1,30,30
80,0,21,36,18,39,22,36,20,34,19,46,3,54,20,30,22,40,19,40,3,750,88,6,28,1,4,4
20,0,21,36,18,39,22,36,20,34,19,46,3,54,20,30,22,40,19,40,3,750,89,6,34,1,23,23
30,0,21,36,18,39,22,35,20,34,19,46,2,54,20,30,22,40,19,40,3,750,90,6,40,1,17,17
30,10,21,36,18,40,22,35,20,34,19,46,2,54,20,30,22,40,19,40,3,750,90,6,46,1,29,29
40,0,21,36,18,40,22,35,20,34,19,46,2,54,20,30,22,40,19,40,3,750,91,5,51,1,20,20
60,0,21,36,18,40,22,35,20,34,19,46,2,55,20,30,22,40,19,40,3,750,92,5,57,2,11,11
80,0,21,36,18,40,22,35,20,34,19,46,2,55,20,30,22,40,19,40,3,750,93,5,63,2,50,50
70,0,21,36,18,40,22,35,20,34,19,46,3,55,20,30,22,40,19,40,3,750,94,5,63,2,47,47
70,10,21,36,18,40,22,35,20,35,19,46,3,55,20,30,22,40,19,40,2,750,94,4,62,2,12,12
60,0,21,36,18,40,22,35,20,35,19,46,3,56,20,30,22,40,19,40,2,750,94,4,62,2,47,47
50,0,21,36,18,40,22,35,20,35,19,46,3,56,20,30,22,40,19,39,2,750,95,4,62,2,23,23
60,10,21,37,18,41,22,35,20,35,19,46,3,56,20,30,22,40,19,39,2,750,96,3,61,2,30,30
60,20,21,37,18,41,22,35,20,35,19,46,3,56,20,30,22,40,19,39,2,750,96,3,61,2,4,4
60,10,21,37,18,41,22,35,20,35,19,46,4,57,20,30,22,40,19,39,2,751,96,3,62,2,24,24
80,30,21,37,18,41,22,35,20,36,19,46,4,57,20,30,22,40,19,39,2,751,96,3,62,2,28,28
60,20,21,37,18,41,22,35,20,36,19,46,4,56,20,30,22,39,19,39,3,751,96,3,63,2,13,13
70,30,21,37,18,41,22,35,20,36,19,46,4,57,20,30,22,39,19,39,3,751,95,3,64,2,46,46
70,20,21,37,18,41,22,35,20,36,19,49,3,56,20,30,22,39,19,38,3,751,95,3,64,2,49,49
50,30,21,37,18,41,22,35,20,36,19,49,2,56,20,30,22,39,19,38,3,751,95,3,65,2,11,11
70,30,21,37,18,40,22,35,20,35,19,48,2,55,20,30,22,38,19,38,3,751,95,3,61,2,45,45
40,20,21,37,18,40,22,35,20,35,19,47,3,55,20,32,22,38,19,37,3,751,94,3,57,2,18,18
40,30,21,37,18,40,22,35,20,35,19,47,3,55,20,33,22,38,19,37,3,751,94,4,52,2,3,3
90,30,21,36,18,40,22,35,20,35,19,47,3,55,20,33,22,38,19,37,3,751,94,4,48,2,12,12
70,20,20,36,18,40,21,34,20,35,19,46,4,55,20,32,21,38,19,36,3,751,93,4,44,2,34,34
110,20,20,36,18,40,21,34,20,35,19,45,4,54,20,32,21,38,19,36,3,751,93,4,40,2,39,39
80,20,20,36,18,39,21,35,20,35,19,45,5,54,20,32,21,38,19,37,3,751,93,4,37,2,40,40
80,10,20,36,18,39,21,35,20,35,19,45,6,54,20,32,21,38,19,39,4,751,92,4,35,3,26,26
60,20,20,37,19,39,21,35,21,36,19,45,6,54,20,32,21,38,19,39,4,751,92,4,32,3,34,34
60,10,21,37,19,40,21,35,21,36,19,45,7,55,20,32,21,38,19,38,4,751,92,4,29,3,33,33
90,10,21,37,19,40,21,35,21,36,19,45,7,55,20,32,21,38,19,38,4,751,91,4,27,3,25,25
90,20,21,37,19,40,21,35,21,36,19,44,6,56,20,32,21,38,19,38,4,751,91,4,24,3,49,49
100,10,21,38,19,41,21,35,21,36,19,44,7,56,20,32,21,38,19,38,5,751,89,4,27,3,20,20
80,10,21,38,19,41,21,35,21,36,19,44,7,56,20,31,21,37,19,37,5,751,87,5,29,3,30,30
70,20,21,39,19,40,21,35,21,36,19,44,8,57,20,31,21,37,19,37,6,752,85,5,32,4,14,14
110,0,21,39,19,39,21,35,21,36,19,44,8,59,20,31,21,37,19,37,6,752,83,5,35,4,30,30
50,0,21,39,19,39,21,35,21,36,19,44,7,59,19,31,21,37,19,37,7,752,81,6,37,4,32,32
40,10,21,39,19,40,21,36,21,36,19,44,7,59,20,31,21,37,19,36,7,752,79,6,40,4,49,49
40,0,21,39,20,39,21,36,21,37,19,44,7,59,20,31,21,37,19,36,7,752,79,6,38,4,4,4
20,0,21,38,20,39,21,36,21,38,19,43,7,59,20,31,21,37,19,36,7,752,78,7,36,3,16,16
50,10,21,38,20,38,21,36,21,38,19,43,7,59,20,31,21,37,19,36,7,752,78,7,34,3,34,34
70,0,21,38,20,38,21,37,21,37,19,43,7,59,20,31,21,37,19,36,7,752,78,7,33,3,23,23
70,0,21,38,20,38,21,37,21,37,19,43,8,54,20,31,21,37,19,36,7,752,77,8,31,3,10,10
70,0,21,38,20,38,21,36,21,37,19,43,9,45,20,31,21,37,19,36,6,752,77,8,29,3,16,16
70,0,21,37,20,37,21,36,21,36,19,42,9,36,20,31,21,37,19,35,7,752,76,8,28,3,34,34
60,0,21,37,20,37,22,36,21,36,19,42,9,32,20,30,21,37,19,35,7,752,76,8,28,3,33,33
60,0,21,37,20,37,22,36,21,36,19,42,9,33,20,30,21,37,19,35,7,752,75,8,27,3,49,49
60,0,21,37,20,36,21,36,21,36,19,42,10,32,20,30,21,36,19,35,7,752,74,9,26,3,15,15
70,0,21,37,20,36,21,36,21,36,19,42,9,31,20,30,21,36,19,35,7,752,74,9,26,3,12,12
70,0,21,37,20,36,21,36,21,36,19,42,9,30,20,30,21,36,19,35,8,752,73,9,25,3,38,38
90,0,21,37,20,36,21,36,21,36,19,42,10,21,20,29,21,36,19,34,8,752,72,8,28,3,10,10
150,0,21,36,20,36,22,36,21,36,19,41,10,20,20,29,21,36,19,34,8,752,71,8,30,3,34,34
90,0,21,37,20,36,22,36,21,36,19,41,9,17,20,29,21,36,19,34,8,752,70,8,32,3,4,4
80,0,21,37,20,35,22,36,21,35,19,41,9,27,20,29,21,36,19,34,8,753,70,7,35,3,5,5
100,0,21,36,20,35,21,35,21,35,19,41,9,22,20,29,21,36,19,34,8,753,69,6,38,2,9,9
60,0,21,36,20,35,21,35,21,35,19,41,10,18,20,29,21,36,19,34,8,753,68,6,40,2,9,9
60,0,21,36,20,35,21,35,21,35,19,41,10,15,20,28,22,36,19,34,8,753,68,6,40,2,46,46
70,0,21,36,20,35,21,35,21,35,19,41,10,16,20,28,22,36,19,34,8,753,68,6,40,2,12,12
70,0,21,36,20,34,21,35,21,35,19,41,10,16,20,28,22,36,19,34,8,753,68,6,40,2,4,4
90,0,21,36,20,34,21,35,21,35,19,41,10,17,20,28,22,36,19,34,8,753,67,6,40,2,10,10
90,0,21,35,20,35,21,35,21,35,19,41,10,18,20,28,22,36,19,34,8,753,67,6,40,2,37,37
80,0,21,35,20,34,21,35,21,35,19,40,10,17,20,28,22,36,19,34,8,753,67,6,40,2,23,23
90,0,21,35,20,34,21,35,21,34,19,40,10,15,20,28,22,36,19,33,8,753,66,6,40,2,36,36
100,0,21,35,20,34,21,34,21,34,19,40,10,15,20,28,22,37,19,33,8,753,65,6,40,2,48,48
100,0,21,35,20,34,21,34,21,34,19,40,10,10,20,28,22,37,19,33,9,753,64,6,40,2,48,48
100,0,21,35,20,34,21,34,21,34,19,40,9,12,20,28,22,36,19,33,9,753,64,6,40,2,9,9
100,0,21,35,20,34,21,34,21,34,19,40,9,21,20,28,22,36,19,33,9,753,63,6,40,3,48,48
110,0,21,35,20,34,21,34,21,34,19,40,8,25,20,28,22,36,19,33,10,753,62,6,40,3,10,10
100,0,21,35,20,35,21,34,20,34,19,40,8,27,20,28,22,36,19,33,9,753,63,6,40,2,3,3
100,0,21,35,20,35,21,34,21,34,19,40,7,26,20,28,22,37,19,33,9,753,64,6,40,2,47,47
90,0,21,35,20,35,21,34,20,34,19,40,7,36,20,28,23,37,19,33,8,753,64,6,40,2,15,15
100,0,21,35,20,35,21,34,20,34,19,40,7,38,20,28,23,37,19,33,8,753,65,7,40,2,19,19
70,0,21,35,20,35,21,34,20,34,19,40,6,37,20,28,23,37,19,33,8,753,66,7,40,2,14,14
60,0,21,35,20,35,21,34,20,34,19,40,6,38,20,28,23,37,19,33,7,754,67,7,40,2,13,13
70,0,21,35,20,35,21,34,20,33,19,40,6,39,20,28,23,37,19,33,7,754,66,6,40,1,49,49
90,0,21,35,19,35,21,34,20,33,19,40,6,40,20,28,23,37,19,33,7,754,66,6,40,1,6,6
120,0,21,35,19,35,21,34,20,34,19,40,6,41,20,28,23,37,19,33,7,754,65,5,40,1,9,9
110,0,21,35,19,35,21,34,20,34,19,40,6,40,20,28,23,37,19,33,7,754,64,4,40,1,17,17
160,0,21,35,19,35,21,34,20,34,19,40,6,40,20,28,23,38,19,33,7,754,64,4,40,0,45,45
360,0,21,35,20,35,21,34,20,34,19,40,6,41,20,28,23,39,19,33,7,754,63,3,40,0,21,21
180,0,21,37,20,35,21,34,20,34,19,40,6,39,20,28,23,39,19,33,7,754,63,3,40,0,4,4
100,0,21,42,20,36,21,34,20,34,19,40,6,40,20,28,23,40,19,33,7,754,62,3,40,1,39,39
100,10,22,40,20,36,21,35,20,34,19,40,6,41,20,28,23,40,19,33,8,754,62,3,40,1,44,44
100,0,22,38,20,36,22,35,20,35,19,40,6,41,20,28,23,40,19,33,8,754,62,3,40,1,27,27
140,0,22,37,20,36,22,35,20,35,19,48,6,42,20,28,23,39,19,33,8,754,61,3,40,1,43,43
100,0,22,36,20,36,22,35,20,35,20,63,6,42,20,28,23,39,19,33,8,754,61,3,40,1,6,6
100,0,22,36,20,36,22,35,20,35,19,62,6,43,20,29,23,39,19,34,8,754,64,3,40,1,4,4
120,0,22,36,20,36,22,35,20,35,19,60,5,43,20,29,23,39,19,34,7,754,67,3,40,1,47,47
100,0,22,36,20,36,22,35,20,35,19,59,5,43,20,29,23,39,19,34,7,754,70,2,40,1,46,46
90,0,22,35,20,36,22,35,20,35,21,87,5,43,20,29,23,38,19,34,6,754,73,2,40,2,7,7
110,0,22,35,20,36,22,34,20,35,21,86,4,43,20,29,23,38,19,33,6,754,76,2,40,2,32,32
100,0,22,35,20,36,22,34,20,36,20,88,4,44,20,29,23,39,19,33,5,754,79,2,40,2,48,48
100,0,22,35,20,36,22,34,20,36,20,88,3,45,20,29,23,39,19,33,5,754,80,2,40,2,25,25
110,0,22,35,20,36,22,34,20,35,20,87,3,45,20,29,23,38,19,33,5,754,81,2,40,2,3,3
100,0,22,35,20,36,22,34,20,35,20,85,3,46,20,29,23,38,19,33,4,754,82,2,40,2,40,40
110,0,22,35,20,36,22,34,20,35,20,83,2,46,20,29,23,38,19,33,4,754,84,1,40,2,41,41
130,0,22,34,20,36,22,34,20,35,20,86,2,46,20,29,23,38,19,33,4,754,85,1,40,2,39,39
80,20,22,34,20,36,22,34,20,35,21,90,2,46,20,29,23,38,19,33,4,754,86,1,40,2,29,29
70,10,22,35,20,36,22,34,20,35,20,85,2,47,20,29,23,38,19,33,4,754,86,1,40,2,8,8
60,20,22,35,20,37,22,34,20,35,20,83,2,47,20,29,23,39,19,33,4,754,86,1,40,1,43,43
50,10,22,35,20,37,22,34,20,36,20,82,2,48,20,29,23,39,19,34,4,755,86,1,40,1,28,28
60,10,22,35,20,37,22,34,20,36,20,81,1,49,20,29,23,39,19,34,3,755,85,1,40,1,27,27
70,20,22,35,20,37,21,34,20,36,20,79,1,49,20,29,23,39,19,34,3,755,85,1,40,1,4,4
80,10,22,35,20,37,21,34,20,36,20,78,1,50,20,29,23,39,19,34,3,755,85,1,40,1,36,36
70,10,22,35,19,37,21,34,20,36,20,77,1,50,20,29,23,40,19,34,3,755,86,1,40,1,49,49
70,20,22,35,19,37,21,35,20,36,20,75,1,50,20,29,23,40,19,34,3,755,86,1,40,1,12,12
80,10,22,35,19,37,21,35,20,36,20,74,1,50,20,29,23,40,19,34,3,755,86,1,40,1,39,39
70,20,22,35,19,37,21,35,20,36,20,72,1,50,20,30,23,40,19,35,3,755,87,1,40,1,38,38
60,10,22,35,19,37,21,35,20,36,20,71,1,50,20,30,23,41,19,35,3,755,88,1,40,1,11,11
70,10,22,35,19,38,21,35,21,36,20,70,1,50,20,30,22,41,19,35,2,755,88,1,40,1,46,46
70,20,22,35,19,37,21,35,21,36,20,69,1,50,20,30,22,41,19,35,2,755,89,1,38,1,43,43
70,10,22,36,19,38,21,35,21,36,20,68,1,50,20,30,22,41,19,35,2,755,90,1,36,1,30,30
70,20,22,36,19,37,21,35,21,36,20,67,1,50,20,30,22,42,19,35,2,755,90,1,34,0,49,49
60,10,22,35,19,37,21,35,21,36,20,66,1,51,20,30,22,42,19,35,2,755,91,1,31,0,30,30
60,10,22,35,19,37,21,35,21,36,20,66,1,51,20,30,22,42,19,35,1,755,92,1,29,0,7,7
60,20,22,36,19,38,21,35,21,36,20,65,0,51,20,30,22,43,19,35,1,755,93,1,27,0,23,23
40,10,22,36,19,38,21,35,21,36,19,64,0,51,20,30,22,43,19,35,1,755,93,1,26,0,50,50
40,10,22,36,18,38,21,35,21,36,19,63,0,51,20,30,22,43,19,36,1,755,93,1,25,0,19,19
50,10,21,36,18,38,21,35,21,36,19,63,0,51,20,30,22,43,19,36,1,755,94,2,24,0,29,29
40,0,21,36,18,38,21,35,21,36,19,62,0,51,20,30,22,43,19,36,1,755,94,2,22,0,0,0
50,0,21,36,18,38,21,35,21,36,19,61,0,51,20,30,22,43,19,36,0,755,94,2,21,0,15,15
60,0,21,36,18,38,21,35,21,36,19,61,0,51,20,30,22,43,19,36,0,755,94,2,20,0,26,26
40,0,21,36,18,38,21,35,21,35,19,60,0,51,20,30,22,43,19,36,0,755,94,2,20,0,4,4
50,10,21,36,18,38,21,35,20,35,19,60,0,51,20,30,22,43,19,36,0,755,95,2,20,0,0,0
50,0,21,36,18,38,21,35,20,35,19,59,0,52,19,30,22,43,19,36,0,755,95,2,20,0,7,7
60,0,21,36,18,38,21,35,20,35,19,59,0,51,20,30,22,43,19,36,0,755,95,2,21,0,1,1
50,0,21,36,18,38,21,35,20,35,19,58,0,51,19,30,22,42,19,36,0,755,96,2,21,0,41,41
60,0,21,36,18,38,21,35,20,35,19,58,0,51,19,30,22,42,19,36,0,755,96,2,21,0,45,45
60,0,21,36,18,38,22,35,20,35,19,58,0,52,19,30,22,42,19,36,0,755,96,2,21,0,43,43
50,0,21,36,18,38,22,35,20,35,19,57,0,52,19,30,22,42,19,37,0,755,96,2,21,0,25,25
50,0,21,36,18,38,22,35,20,35,19,57,0,52,19,30,22,42,19,37,0,755,96,2,22,0,20,20
50,0,21,36,18,38,22,35,20,35,19,57,0,52,19,30,22,42,19,37,0,755,95,2,22,0,49,49
50,10,21,35,18,38,22,35,20,35,19,57,0,53,19,30,22,41,19,37,0,755,95,2,22,-1,44,44
50,0,21,35,18,38,22,35,20,35,19,56,0,53,19,30,22,41,19,37,0,755,95,2,22,-1,22,22
50,0,21,35,18,38,22,35,20,35,19,56,0,53,19,30,22,41,19,37,0,755,95,2,29,-1,25,25
30,0,21,35,18,38,22,35,20,35,19,56,0,53,19,30,22,41,19,37,0,755,96,2,36,-1,31,31
40,0,21,35,18,38,22,35,20,34,19,56,0,52,19,30,22,41,19,37,0,755,96,2,44,-1,27,27
40,0,21,35,18,38,22,35,20,34,19,56,0,52,19,30,22,41,19,37,0,755,96,3,51,-1,13,13
30,0,21,35,18,39,22,35,20,34,19,55,0,52,19,30,22,41,19,38,0,755,97,3,58,-1,49,49
60,0,21,35,18,39,22,35,20,34,19,55,0,52,19,30,22,41,19,38,0,755,97,3,65,-1,39,39
40,0,21,35,17,39,22,35,20,34,19,55,0,52,19,30,22,41,19,38,0,755,97,3,58,-1,5,5
50,0,21,35,17,39,22,35,20,34,19,55,-1,52,19,30,22,41,19,38,0,755,96,3,50,-1,40,40
50,0,21,35,17,39,22,35,20,34,19,55,-1,52,19,30,22,41,19,38,0,755,96,2,43,-1,2,2
50,0,21,35,17,39,22,35,20,34,19,54,-1,52,19,30,22,41,19,38,0,755,96,2,36,-1,45,45
60,0,21,35,17,39,22,35,20,34,19,54,-1,52,19,30,22,41,19,38,0,755,95,2,28,-1,27,27
60,10,21,35,17,39,22,36,20,34,19,54,-1,51,19,30,22,41,19,38,0,755,95,2,21,-1,2,2
80,0,21,35,17,39,22,36,20,34,19,54,-1,51,19,30,22,41,19,38,0,755,95,2,28,-1,45,45
60,0,21,36,17,39,21,35,20,34,19,54,-1,51,19,29,22,41,19,38,0,755,95,2,35,-1,17,17
50,0,21,36,17,40,21,35,20,34,19,54,-1,51,19,29,22,40,19,38,0,755,96,2,42,-1,14,14
270,0,21,36,17,40,21,35,20,34,19,54,-1,52,19,29,22,40,19,38,0,755,96,1,50,-1,5,5
160,10,21,36,17,40,21,35,20,34,19,53,-1,52,19,29,22,41,19,38,0,755,96,1,57,-1,1,1
80,0,21,36,17,40,21,35,20,34,19,53,-1,52,19,29,22,41,19,38,0,755,96,1,64,-1,8,8
70,0,21,36,17,40,21,35,20,34,19,53,-1,52,19,29,22,41,19,38,0,755,96,1,64,-1,48,48
60,0,21,36,17,40,21,35,20,34,19,53,-1,52,19,29,22,41,19,38,0,755,96,1,64,-1,32,32
70,0,21,36,17,40,21,34,20,34,19,53,-1,53,19,29,22,41,19,38,0,755,96,2,64,-1,21,21
60,0,21,36,17,40,21,34,20,34,19,52,0,53,19,29,22,40,19,38,0,755,97,2,63,-1,15,15
70,0,21,36,17,40,21,34,20,35,19,52,0,53,19,29,22,40,19,38,0,755,97,2,63,-1,8,8
80,0,21,36,17,40,21,34,20,35,19,52,0,53,19,29,22,40,19,37,0,756,97,2,63,-1,20,20
70,0,21,36,17,40,21,34,20,35,19,52,0,54,19,29,22,39,19,37,0,756,96,2,56,-1,47,47
70,0,21,36,17,40,21,34,20,35,19,52,0,54,19,29,22,39,19,37,0,756,96,2,49,0,27,27
90,0,21,36,17,40,21,34,20,35,19,52,1,54,19,29,21,39,19,37,1,756,95,2,42,0,2,2
310,0,21,36,17,40,21,34,20,35,19,52,1,55,19,29,21,39,19,37,1,756,94,2,36,0,46,46
350,0,21,36,18,40,21,35,20,35,19,52,2,56,19,30,21,39,19,36,2,756,94,2,29,1,9,9
80,0,21,36,18,40,21,35,20,35,19,52,3,56,19,30,21,38,19,36,2,756,93,2,22,1,18,18
70,0,21,36,19,39,21,34,20,35,19,52,4,57,19,30,21,38,19,36,2,756,91,2,23,1,24,24
80,0,21,36,20,38,21,34,20,35,19,51,5,57,19,30,21,38,19,36,3,756,90,2,24,1,10,10
70,0,21,36,20,37,21,34,20,36,19,50,5,58,19,30,21,38,19,35,3,756,88,2,26,2,41,41
70,0,21,36,20,37,22,34,20,36,19,50,6,58,19,30,21,38,19,35,4,756,86,2,27,2,10,10
80,0,21,36,21,36,22,34,20,36,19,49,7,59,19,30,21,38,19,35,4,756,85,2,28,2,16,16
80,0,21,36,21,35,22,34,20,36,19,49,8,59,19,30,21,37,19,35,5,756,83,2,29,2,37,37
60,0,21,36,22,34,22,35,20,36,19,48,8,59,19,30,21,37,19,35,5,756,82,2,31,2,49,49
60,20,21,36,22,34,22,35,21,36,19,48,9,54,19,30,21,37,19,35,5,756,81,2,33,2,35,35
60,10,21,36,22,34,22,35,21,36,19,48,9,48,19,29,21,37,19,35,5,756,80,2,34,2,35,35
60,10,21,36,22,34,22,35,21,36,19,47,9,41,19,29,21,37,19,34,6,756,80,2,36,2,49,49
80,10,21,36,22,34,21,35,21,36,19,47,10,35,19,29,21,37,19,34,6,756,79,2,38,2,2,2
90,10,21,36,22,33,21,35,21,36,19,47,10,32,19,29,21,37,19,34,6,756,78,2,40,2,11,11
70,10,21,36,22,33,21,35,21,36,19,47,11,28,19,29,21,37,19,34,6,756,77,2,40,2,31,31
70,10,21,36,22,32,21,35,21,36,19,46,11,25,19,29,21,37,19,34,6,756,76,2,40,2,17,17
90,10,21,36,22,32,21,35,21,36,19,46,11,23,19,29,21,37,19,34,6,756,75,2,40,2,20,20
80,20,21,36,22,32,21,35,21,36,19,46,11,22,19,29,21,36,19,34,7,756,74,3,40,2,43,43
70,10,21,36,22,32,22,35,21,36,19,46,11,20,19,29,21,36,19,34,7,756,73,3,40,2,25,25
70,10,21,36,22,32,22,35,21,36,19,45,12,15,19,29,21,36,19,34,7,756,72,3,40,2,4,4
60,10,21,36,22,32,22,35,21,35,19,45,11,12,19,29,21,36,19,33,7,756,70,3,40,2,44,44
70,10,21,35,22,32,22,35,21,35,19,45,9,15,19,29,21,36,19,33,7,756,69,3,40,2,16,16
40,0,21,35,22,32,22,35,21,35,19,45,7,31,19,29,21,36,19,33,7,756,68,4,40,2,15,15
50,0,21,35,22,32,22,35,21,35,19,45,7,42,19,29,21,36,19,33,7,756,67,4,40,2,11,11
50,0,21,35,22,32,22,35,21,35,19,44,7,48,19,29,21,36,19,33,8,756,66,4,40,2,10,10
60,0,21,35,21,32,22,35,21,35,19,44,8,47,19,29,21,36,19,33,8,756,65,4,40,2,35,35
50,0,21,35,21,32,22,35,21,35,19,44,7,42,19,29,21,36,19,33,7,756,67,4,40,1,23,23
30,0,21,35,21,32,22,35,21,34,19,44,7,45,19,29,21,36,19,33,7,756,69,4,40,1,14,14
30,0,21,35,21,32,22,35,21,34,19,44,8,49,19,30,21,36,19,33,6,756,70,4,40,1,27,27
40,0,21,35,21,32,22,35,21,34,19,44,9,47,19,30,21,36,19,33,6,756,72,4,40,1,18,18
30,0,21,35,21,33,22,35,21,34,19,44,10,44,19,30,21,36,19,33,5,756,74,4,40,1,45,45
60,0,21,35,21,33,21,35,21,34,19,43,10,40,19,30,21,37,19,34,5,756,76,4,40,1,12,12
50,0,21,35,21,33,21,35,21,34,19,43,10,37,19,30,21,36,19,34,5,756,76,4,40,1,21,21
50,0,21,35,21,33,21,35,21,34,19,43,9,33,19,30,21,37,19,34,6,756,75,4,40,1,24,24
60,0,21,35,21,33,21,35,21,34,19,43,9,38,19,30,21,37,19,34,6,756,75,4,40,2,37,37
60,0,21,35,21,33,21,35,21,34,19,43,9,39,19,30,21,37,19,34,6,756,74,4,40,2,7,7
50,0,21,35,21,33,22,35,21,34,19,43,9,39,19,30,21,37,19,34,6,756,74,4,40,2,43,43
40,0,21,35,21,33,22,35,21,34,19,43,10,38,19,30,20,37,19,34,7,756,74,4,40,2,46,46
50,0,21,35,21,33,22,35,21,34,19,43,10,35,19,30,21,37,19,34,7,756,73,3,40,2,49,49
50,0,21,35,21,34,22,35,21,34,19,43,11,30,19,30,20,37,19,34,7,756,73,3,40,3,47,47
50,0,21,35,21,33,22,35,21,34,19,43,10,21,19,30,20,37,19,34,8,756,72,3,40,3,11,11
50,0,21,35,20,33,22,35,21,34,19,43,9,19,19,30,20,37,19,34,8,756,72,3,40,3,18,18
60,0,21,35,20,34,22,35,21,34,19,43,9,20,19,30,20,37,19,34,8,756,71,3,40,3,31,31
80,0,21,35,20,34,22,35,21,34,19,43,10,17,19,30,20,36,19,33,9,756,71,3,40,4,48,48
80,0,21,36,20,34,22,35,21,34,19,43,10,15,19,30,21,37,19,33,8,756,71,4,38,3,15,15
70,0,21,36,20,34,22,35,21,34,19,42,10,11,20,29,21,37,19,33,8,756,71,4,36,3,49,49
50,0,21,36,20,34,22,35,21,34,19,42,10,11,20,29,21,37,19,33,8,756,71,4,34,3,9,9
50,0,21,35,20,34,22,35,21,34,19,42,11,8,20,29,21,37,19,33,8,756,71,5,32,3,39,39
50,0,21,35,20,33,22,35,21,34,19,42,11,6,20,29,21,37,19,33,8,756,71,6,30,3,49,49
120,0,21,35,20,33,22,35,21,34,19,42,11,5,20,28,21,37,19,32,8,756,71,6,28,3,10,10
400,0,21,35,20,33,21,35,21,34,19,42,12,2,20,28,21,37,19,32,8,756,68,6,30,2,25,25
240,0,21,35,20,33,21,35,21,34,19,42,12,1,20,28,21,37,19,32,8,756,66,5,32,2,26,26
120,0,21,35,20,33,22,35,21,34,19,42,12,1,20,28,21,36,19,32,9,756,63,4,34,2,18,18
120,0,21,35,20,33,22,35,21,33,19,42,12,1,20,27,21,36,19,32,9,756,60,4,36,2,46,46
120,0,21,34,20,33,22,35,21,33,19,42,12,1,20,27,21,36,19,31,9,756,58,4,38,1,25,25
130,0,21,34,20,33,22,35,21,33,19,41,12,1,20,26,21,36,19,31,10,756,55,3,40,1,33,33
120,0,21,34,20,32,22,35,21,33,19,41,12,1,20,26,21,35,19,31,10,756,54,3,40,1,25,25
140,0,21,34,20,32,22,35,21,32,19,41,12,1,20,26,22,35,19,30,10,756,52,3,40,0,21,21
230,0,21,33,20,31,22,34,21,32,19,41,11,1,20,26,22,35,19,30,10,756,50,4,40,0,29,29
580,0,21,33,20,31,22,34,21,32,19,40,11,1,20,25,22,35,19,30,10,756,49,4,40,0,36,36
410,0,21,33,20,31,22,34,20,32,19,40,11,1,20,25,22,35,19,30,10,756,48,4,40,-1,22,22
350,0,21,34,20,32,22,36,20,32,19,40,11,1,20,25,22,34,19,30,10,756,46,4,40,-1,36,36
560,0,21,34,20,32,22,37,21,32,19,40,11,1,20,25,22,34,19,30,10,756,45,4,40,-1,32,32
550,0,21,34,20,32,23,38,20,32,19,40,11,1,20,25,22,34,19,30,10,756,44,4,40,-2,2,2
300,0,21,34,20,32,23,38,20,32,19,40,11,1,20,25,22,34,19,29,10,756,44,4,40,-2,3,3
300,0,21,33,20,32,23,38,20,32,19,40,10,1,20,24,22,34,19,29,10,756,43,5,40,-2,14,14
290,0,21,33,20,32,23,38,20,32,19,39,10,1,20,24,22,34,19,29,10,756,42,5,40,-3,42,42
200,0,21,34,20,32,24,38,20,32,19,39,10,1,20,24,22,34,19,29,10,756,41,5,40,-3,48,48
150,0,21,34,20,32,24,38,20,32,19,39,10,1,20,24,22,34,19,29,10,756,41,5,40,-3,26,26
120,0,21,34,20,32,24,37,20,32,19,39,9,1,20,24,22,34,19,29,10,756,42,4,40,-3,15,15
90,0,21,34,20,32,24,37,20,31,19,39,10,1,20,24,22,34,19,29,9,756,42,4,40,-3,40,40
90,0,21,34,20,33,24,36,20,31,19,39,11,1,20,24,22,34,19,29,9,756,42,4,40,-3,15,15
70,0,21,33,20,33,24,36,20,31,19,39,10,1,20,24,22,34,19,29,9,756,43,3,40,-3,31,31
90,0,21,33,20,33,23,36,20,31,19,39,8,1,20,24,22,34,19,29,9,756,43,3,40,-3,23,23
90,0,21,33,19,33,23,36,20,31,19,39,7,1,20,24,22,34,19,29,9,756,47,3,40,-2,22,22
110,0,21,33,19,33,23,35,20,31,19,39,6,3,20,25,22,34,19,29,8,756,50,3,40,-2,28,28
130,0,21,33,19,33,23,35,20,31,19,38,6,4,20,25,22,34,19,30,7,756,54,2,40,-2,48,48
110,0,21,33,19,33,23,35,20,32,19,38,5,6,20,25,22,34,19,30,7,756,58,2,40,-1,36,36
100,0,21,33,19,33,23,35,20,32,19,38,5,8,20,25,22,34,19,30,6,756,61,2,40,-1,9,9
80,10,21,33,19,34,23,35,20,32,19,38,4,9,20,25,22,34,19,30,6,756,65,2,40,0,2,2
